password,zxcvbn_score,guesses,crack_time_offline_fast_hashing_1e10_per_second,matched_sequence_count
summer2006!test123,4,24691600000,2 seconds,3
summer2006#admin,4,20800000000,2 seconds,3
summer2006#fall1977,4,1414000000000,2 minutes,4
summer2006@spring,4,27962200000,3 seconds,3
summer2007#spring,4,27962200000,3 seconds,3
summer2007@#test,4,20800000000,2 seconds,3
summer2008!admin,4,20800000000,2 seconds,3
summer2008!spring,4,27962200000,3 seconds,3
summer2008!spring2015,4,6572440000000,11 minutes,4
summer2008!spring314,4,112448800000000,3 hours,4
summer2008!springdaisy,4,33208703200000,55 minutes,4
summer2008!test1999,4,1414000000000,2 minutes,4
summer2008!testuser,4,791875000000,1 minute,3
summer2008!winteradmin,4,23023144000000,38 minutes,4
summer2008#spring,4,27962200000,3 seconds,3
summer2008@admin,4,20800000000,2 seconds,3
summer2008@kitty,4,20800000000,2 seconds,3
summer2008adminuser,4,1092887938000,2 minutes,4
summer2008test1998,4,1000385020000,2 minutes,4
summer2009!@#spring,4,1055724400000,2 minutes,4
summer2009!admin,4,20800000000,2 seconds,3
summer2009@frodo,4,20800000000,2 seconds,3
summer2009@spring,4,27962200000,3 seconds,3
summer2009adminuser,4,1092887938000,2 minutes,4
summer2009user@test,4,1770040000000,3 minutes,4
summer2009usertest,4,1012081927600,2 minutes,4
summer2010!#user,4,20800000000,2 seconds,3
summer2010!admin,4,20800000000,2 seconds,3
summer2010!test!admin,4,60202000000000,2 hours,4
summer2010_210778,4,207100000000,21 seconds,3
summer2010adminuser,4,1092887938000,2 minutes,4
summer2011!test1999,4,1414000000000,2 minutes,4
summer2011!testme,4,207100000000,21 seconds,3
summer2011!winter2009,4,2540080000000,4 minutes,4
summer2011!winterlady,4,14552704000000,24 minutes,4
summer2011@puppy,4,20800000000,2 seconds,3
summer2012!admin,4,20800000000,2 seconds,3
summer2012!spring,4,27962200000,3 seconds,3
summer2012!testuser,4,791875000000,1 minute,3
summer2012#sunny,4,20800000000,2 seconds,3
summer2012#test123,4,24691600000,2 seconds,3
summer2012@admin,4,20800000000,2 seconds,3
summer2012@buddy,4,13472200000,1 second,3
summer2012_alexey,4,141522400000,14 seconds,3
summer2012admin@spring,4,56724400000000,2 hours,4
summer2013#admin,4,20800000000,2 seconds,3
summer2013#winter1997,4,2540080000000,4 minutes,4
summer2014!admin,4,20800000000,2 seconds,3
summer2014!penguin,4,21752200000,2 seconds,3
summer2014!testuser,4,791875000000,1 minute,3
summer2014#admin,4,20800000000,2 seconds,3
summer2014#spring,4,27962200000,3 seconds,3
summer2014@spring,4,27962200000,3 seconds,3
summer2014@thefrog,4,1001980000000,2 minutes,3
summer2014adminuser,4,1092887938000,2 minutes,4
summer2015!#spring,4,278722000000,28 seconds,3
summer2015!@spring,4,278722000000,28 seconds,3
summer2015!admin,4,20800000000,2 seconds,3
summer2015#fall_alex,4,13502800000000,23 minutes,4
summer2015@puppy,4,20800000000,2 seconds,3
summer2015_boyzhang,4,3647116000000,6 minutes,4
summer2016!#tiger,4,87040000000,9 seconds,3
summer2016!@#bench,4,1180255600000,2 minutes,4
summer2016!admin,4,20800000000,2 seconds,3
summer2016!spring,4,27962200000,3 seconds,3
summer2016#testuser,4,791875000000,1 minute,3
summer2016@spring,4,27962200000,3 seconds,3
summer2017!admin,4,20800000000,2 seconds,3
summer2017@kamran,4,201390588928,20 seconds,3
summer2017useradmin,4,1092887938000,2 minutes,4
summer2018!@#kris,4,207100000000,21 seconds,3
summer2018!admin,4,20800000000,2 seconds,3
summer2018!testuser,4,791875000000,1 minute,3
summer2018#penguin,4,21752200000,2 seconds,3
summer2018#testzombie,4,6034240000000,10 minutes,4
summer2019!@#test,4,207100000000,21 seconds,3
summer2019#test!,4,20800000000,2 seconds,3
summer2019@juliet,4,36366400000,4 seconds,3
summer2020!admin,4,29701000000,3 seconds,3
summer2020!testuser,4,791875000000,1 minute,3
summer2020#admin,4,29701000000,3 seconds,3
summer2020@admin,4,29701000000,3 seconds,3
summer2020@puppy,4,77104000000,8 seconds,3
summer2020@spring,4,27962200000,3 seconds,3
summer2020_2021garden,4,34785712000000,58 minutes,4
summer2021!admin,4,29701000000,3 seconds,3
summer2022!#tiger,4,87040000000,9 seconds,3
summer2022!2023,4,138000010000,14 seconds,2
summer2022!@spring,4,278722000000,28 seconds,3
summer2022!test1992,4,1770040000000,3 minutes,4
summer2022@user,4,65056600000,7 seconds,3
summer2023!#admin,4,296110000000,30 seconds,3
summer2023!@#%spring,4,27862300000000,46 minutes,3
summer2023!admin,4,29701000000,3 seconds,3
summer2023!winter2024,4,225851680000000,6 hours,4
summer2023admin!test,4,385020100000000,11 hours,3
summer2023test#test,4,38502100000000,1 hour,3
summer@1990bella,4,46012600000,5 seconds,3
summer@1990puppy,4,77104000000,8 seconds,3
summer@1991kristina,4,11857600000,1 second,3
summer@1992spring,4,27962200000,3 seconds,3
summer@1993spring,4,27962200000,3 seconds,3
summer@2001#freak,4,399610000000,40 seconds,3
summer@2002!test,4,38602000000,4 seconds,3
summer@2003zombie,4,25271200000,3 seconds,3
summer@2004xadmin,4,296110000000,30 seconds,3
summer@2005shock,4,48331000000,5 seconds,3
summer@2005spring,4,27962200000,3 seconds,3
summer@2006wink,4,138000010000,14 seconds,2
summer@2008#test,4,38602000000,4 seconds,3
summer@2008admin,4,29701000000,3 seconds,3
summer@2008zelda,4,40133800000,4 seconds,3
summer@2009!admin,4,296110000000,30 seconds,3
summer@2011fall,4,20800000000,2 seconds,3
summer@2011user,4,65056600000,7 seconds,3
summer@2013admin,4,29701000000,3 seconds,3
summer@2013user,4,65056600000,7 seconds,3
summer@2014admin,4,29701000000,3 seconds,3
summer@2015#test,4,38602000000,4 seconds,3
summer@2015admin,4,29701000000,3 seconds,3
summer@2015zhang,4,132455800000,13 seconds,3
summer@2019fizz,4,138000010000,14 seconds,2
summer@2021!test,4,38602000000,4 seconds,3
summer@2022!admin,4,296110000000,30 seconds,3
summer@2022hawkeye,4,33509800000,3 seconds,3
summer@2023sandy,4,13141000000,1 second,3
summer_1990@user,4,649666000000,1 minute,3
summer_1991@knee,4,859150000000,1 minute,3
summer_1993admin,4,29701000000,3 seconds,3
summer_1994#winter,4,77104000000,8 seconds,3
summer_1998#kathy,4,29494000000,3 seconds,3
summer_1998admin,4,29701000000,3 seconds,3
summer_1999@user,4,649666000000,1 minute,3
summer_1999admin,4,29701000000,3 seconds,3
summer_1999user,4,65056600000,7 seconds,3
summer_2000!hudson,4,63442000000,6 seconds,3
summer_2001#spring,4,278722000000,28 seconds,3
summer_2001testuser,4,791875000000,1 minute,3
summer_2002!fall,4,207100000000,21 seconds,3
summer_2004@shoes,4,335026000000,34 seconds,3
summer_2005!admin,4,296110000000,30 seconds,3
summer_2005!test,4,38602000000,4 seconds,3
summer_2006!123,4,20800000000,2 seconds,3
summer_2007#summer,4,28666000000,3 seconds,3
summer_2007@candy,4,225316000000,23 seconds,3
summer_2007_ewatt,4,1910800000000,3 minutes,4
summer_2009@meow,4,1091080000000,2 minutes,4
summer_2011#shannon,4,51022000000,5 seconds,3
summer_2012!#test,4,385120000000,39 seconds,3
summer_2013!admin,4,296110000000,30 seconds,3
summer_2013@admin,4,296110000000,30 seconds,3
summer_2014user1,4,608555800000,1 minute,3
summer_2015!test,4,38602000000,4 seconds,3
summer_2015@test,4,38602000000,4 seconds,3
summer_2017@me,4,13800010000,1 second,2
summer_2017test#,4,1091080000000,2 minutes,4
summer_2018admin,4,29701000000,3 seconds,3
summer_2019@test,4,38602000000,4 seconds,3
summer_2020!test,4,38602000000,4 seconds,3
summer_2020admin,4,29701000000,3 seconds,3
summer_2021@spring,4,278722000000,28 seconds,3
summer_2022!test,4,38602000000,4 seconds,3
summer_2023@james,4,20800000000,2 seconds,3
sundae!2019test,4,279100000000,28 seconds,3
sunday!2001_jean,4,320956000000,32 seconds,3
sunday2002!spring,4,372403600000,37 seconds,3
sunday2008@test,4,27760000000,3 seconds,3
sunday2008_1234,4,27760000000,3 seconds,3
sunday2015_test,4,27760000000,3 seconds,3
sunday@2003tiger,4,116272000000,12 seconds,3
sunday_2002_test,4,514576000000,51 seconds,3
sundial2020#fall,4,1534370800000,3 minutes,4
sundial_2005user,4,1456569586000,2 minutes,4
sunny!1990fall,4,161200000000,16 seconds,3
sunny!2015fall,4,161200000000,16 seconds,3
sunny#2004admin,4,214600000000,21 seconds,3
sunny#2009test,4,28000000000,3 seconds,3
sunny2008!winter,4,145961200000,15 seconds,3
sunny2009!admin,4,392200000000,39 seconds,3
sunny2020!admin,4,560803000000,56 seconds,3
sunny@2003user,4,470800000000,47 seconds,3
sunset#2000fall,4,216700000000,22 seconds,3
susan2011!spring,4,20290000000,2 seconds,3
suzi#1998fall,4,16210000000,2 seconds,3
suzuki!2017spring,4,204422800000,20 seconds,3
suzuki#2005_ken,4,734812000000,1 minute,3
suzuki1990!admin,4,151900000000,15 seconds,3
suzuki2015#spring,4,204422800000,20 seconds,3
sweater#2016test,4,88710400000,9 seconds,3
sweety#2014winter,4,98866000000,10 seconds,3
sylvan!2009winter,4,558100000000,56 seconds,3
sylvan!2015winter,4,558100000000,56 seconds,3
sylvan#1999admin,4,1138125130000,2 minutes,4
sylvan1997@test,4,439150000000,44 seconds,3
sylvan2017!test,4,439150000000,44 seconds,3
syracuse_2014winter,4,191717200000,19 seconds,3
test!1990#spring,4,375634000000,38 seconds,3
test!1990@spring,4,375634000000,38 seconds,3
test!1990admin,4,21550000000,2 seconds,3
test!1990fall,4,16210000000,2 seconds,3
test!1990sadmin,4,391777000000,39 seconds,3
test!1991admin,4,21550000000,2 seconds,3
test!1992fall,4,16210000000,2 seconds,3
test!1992spring,4,20290000000,2 seconds,3
test!1993admin,4,21550000000,2 seconds,3
test!1993sunny,4,39310000000,4 seconds,3
test!1993user,4,47170000000,5 seconds,3
test!1994_ewer,4,1860000010000,3 minutes,2
test!1994admin,4,21550000000,2 seconds,3
test!1994lady,4,13300000000,1 second,3
test!1994savage,4,15400000000,2 seconds,3
test!1994spring,4,20290000000,2 seconds,3
test!1995spring,4,20290000000,2 seconds,3
test!1995user,4,47170000000,5 seconds,3
test!1996zombie,4,18340000000,2 seconds,3
test!1997dolly,4,19750000000,2 seconds,3
test!1997spring,4,20290000000,2 seconds,3
test!1998admin,4,21550000000,2 seconds,3
test!1999admin,4,21550000000,2 seconds,3
test!1999lazylad,4,126889300000000,4 hours,3
test!1999spring,4,20290000000,2 seconds,3
test!2000admin,4,21550000000,2 seconds,3
test!2000spring,4,20290000000,2 seconds,3
test!2001!spring,4,375634000000,38 seconds,3
test!2001admin,4,21550000000,2 seconds,3
test!2001user,4,47170000000,5 seconds,3
test!2002#test,4,51994000000,5 seconds,3
test!2002@spring,4,375634000000,38 seconds,3
test!2002fall,4,16210000000,2 seconds,3
test!2002spring,4,20290000000,2 seconds,3
test!2003admin,4,21550000000,2 seconds,3
test!2003spring,4,20290000000,2 seconds,3
test!2004admin,4,21550000000,2 seconds,3
test!2004spring,4,20290000000,2 seconds,3
test!2004wifemin,4,32080000000000,53 minutes,4
test!2005#spring,4,375634000000,38 seconds,3
test!2005garden,4,30400000000,3 seconds,3
test!2005spring,4,20290000000,2 seconds,3
test!2005springtest,4,8510680000000,14 minutes,4
test!2005user,4,47170000000,5 seconds,3
test!2006puppy,4,55900000000,6 seconds,3
test!2006spring,4,20290000000,2 seconds,3
test!2006spring2013,4,5038000000000,8 minutes,4
test!2006user,4,47170000000,5 seconds,3
test!2007admin,4,21550000000,2 seconds,3
test!2007spring,4,20290000000,2 seconds,3
test!2007user,4,47170000000,5 seconds,3
test!2008_boy,4,124534000000,12 seconds,3
test!2008admin,4,21550000000,2 seconds,3
test!2008johndoe,4,146230000000,15 seconds,3
test!2008spring,4,20290000000,2 seconds,3
test!2008springgus,4,44610400000000,1 hour,4
test!2008squirrel,4,38560000000,4 seconds,3
test!2009admin,4,21550000000,2 seconds,3
test!2009spring,4,20290000000,2 seconds,3
test!2009user,4,47170000000,5 seconds,3
test!2009winterspring,4,16021360000000,27 minutes,4
test!2010@spring,4,375634000000,38 seconds,3
test!2010admin,4,21550000000,2 seconds,3
test!2010spring,4,20290000000,2 seconds,3
test!2010zhang,4,96010000000,10 seconds,3
test!2011#spring,4,375634000000,38 seconds,3
test!2011_alex,4,84358000000,8 seconds,3
test!2011spring,4,20290000000,2 seconds,3
test!2011user,4,47170000000,5 seconds,3
test!2012admin,4,21550000000,2 seconds,3
test!2012springmike,4,9318280000000,16 minutes,4
test!2012user,4,47170000000,5 seconds,3
test!2013spring,4,20290000000,2 seconds,3
test!2014admin,4,21550000000,2 seconds,3
test!2014user,4,47170000000,5 seconds,3
test!2015#summer,4,38602000000,4 seconds,3
test!2015#user,4,875602000000,1 minute,3
test!2015admin,4,21550000000,2 seconds,3
test!2015spring,4,20290000000,2 seconds,3
test!2015user,4,47170000000,5 seconds,3
test!2016user,4,47170000000,5 seconds,3
test!2017springpeter,4,5038000000000,8 minutes,4
test!2017user,4,47170000000,5 seconds,3
test!2018fallmitchell,4,4222000000000,7 minutes,4
test!2018kate,4,13330000000,1 second,3
test!2018user,4,47170000000,5 seconds,3
test!2018winterpeter,4,2116000000000,4 minutes,4
test!2019#sherry,4,66502000000,7 seconds,3
test!2019#spring,4,375634000000,38 seconds,3
test!2019#summer,4,38602000000,4 seconds,3
test!2019gus,4,16300000000,2 seconds,3
test!2019spring,4,20290000000,2 seconds,3
test!2019walmart,4,78340000000,8 seconds,3
test!2020spring,4,37653400000,4 seconds,3
test!2021springshadows,4,309388520800000,9 hours,4
test!2021user,4,87650200000,9 seconds,3
test!2022_2019,4,28000000000,3 seconds,3
test!2022spring2021,4,1097559280000000,1 day,4
test!2022springkiss,4,73703382400000,2 hours,4
test!2022springy,4,2652349600000,4 minutes,4
test!2022user,4,87650200000,9 seconds,3
test!2023mango,4,178269400000,18 seconds,3
test#1990_boy,4,124534000000,12 seconds,3
test#1990spring,4,20290000000,2 seconds,3
test#1994user,4,47170000000,5 seconds,3
test#1995user,4,47170000000,5 seconds,3
test#1997@summer,4,38602000000,4 seconds,3
test#1998!winter,4,103888000000,10 seconds,3
test#1999admin,4,21550000000,2 seconds,3
test#2000admin,4,21550000000,2 seconds,3
test#2000spring,4,20290000000,2 seconds,3
test#2001!winter,4,103888000000,10 seconds,3
test#2001@spring,4,375634000000,38 seconds,3
test#2001_127,4,186000010000,19 seconds,2
test#2001admin,4,21550000000,2 seconds,3
test#2001spring,4,20290000000,2 seconds,3
test#2002!jessica,4,28000000000,3 seconds,3
test#2002@spring,4,375634000000,38 seconds,3
test#2002carnage,4,115060000000,12 seconds,3
test#2002spring,4,20290000000,2 seconds,3
test#2002spring!,4,1888360000000,3 minutes,4
test#2002user,4,47170000000,5 seconds,3
test#2002zhang,4,96010000000,10 seconds,3
test#2004!spring,4,375634000000,38 seconds,3
test#2004#test,4,51994000000,5 seconds,3
test#2004admin,4,21550000000,2 seconds,3
test#2004gallus,4,9876700000000,16 minutes,3
test#2005!mike,4,57574000000,6 seconds,3
test#2005@david,4,28000000000,3 seconds,3
test#2005spongebob,4,82000000000,8 seconds,3
test#2005springadmin,4,58743400000000,2 hours,4
test#2005springkaye,4,64800400000000,2 hours,4
test#2005springwinnie,4,54301600000000,2 hours,4
test#20061008_,4,48280000000,5 seconds,3
test#2007_alex,4,84358000000,8 seconds,3
test#2007fallkenneth,4,4222000000000,7 minutes,4
test#2007spring,4,20290000000,2 seconds,3
test#2007xkang,4,1121122000000,2 minutes,3
test#2008fally,4,1353808000000,2 minutes,3
test#2008maniac,4,37450000000,4 seconds,3
test#2009_wooden,4,1097686000000,2 minutes,3
test#2009buck,4,19810000000,2 seconds,3
test#2009fall,4,16210000000,2 seconds,3
test#2009frost,4,19210000000,2 seconds,3
test#2009kai,4,18600010000,2 seconds,2
test#2009lilie,4,1266640000000,2 minutes,4
test#2009spring,4,20290000000,2 seconds,3
test#2011#jane,4,43066000000,4 seconds,3
test#2011admin,4,21550000000,2 seconds,3
test#2012summerfall,4,5446360000000,9 minutes,4
test#2013admin,4,21550000000,2 seconds,3
test#2014_boy,4,124534000000,12 seconds,3
test#2014_ewl,4,186000010000,19 seconds,2
test#2014fall,4,16210000000,2 seconds,3
test#2014fall#sandy,4,1757700100000000,2 days,3
test#2014springadmin,4,58743400000000,2 hours,4
test#2015admin,4,21550000000,2 seconds,3
test#2015fallzhang,4,207014680000000,6 hours,4
test#2015spring,4,20290000000,2 seconds,3
test#2015summerbarnabas,4,111935440000000,3 hours,4
test#2016fallmike,4,7637320000000,13 minutes,4
test#2016springdavid,4,5038000000000,8 minutes,4
test#2016winterinfin,4,2233000000000000,3 days,4
test#2017@summer,4,38602000000,4 seconds,3
test#2017spring,4,20290000000,2 seconds,3
test#2017tomb,4,91540000000,9 seconds,3
test#2017winterzam,4,23320000000000,39 minutes,4
test#2018fallfrost,4,42048280000000,1 hour,4
test#2019falljessica,4,4222000000000,7 minutes,4
test#2019spring,4,20290000000,2 seconds,3
test#2020soul,4,40666600000,4 seconds,3
test#2021admin,4,39997000000,4 seconds,3
test#2021winterharry,4,3906064000000,7 minutes,4
test#2021wintermichael,4,3075760000000,5 minutes,4
test1990!spring,4,37653400000,4 seconds,3
test1990!winter,4,10478800000,1 second,3
test1990#spring,4,37653400000,4 seconds,3
test1990admin#summer,4,8700400000000,15 minutes,4
test1991!winter,4,10478800000,1 second,3
test1991#spring,4,37653400000,4 seconds,3
test1991#winter,4,10478800000,1 second,3
test1992!falling,4,56346400000,6 seconds,3
test1992!winter,4,10478800000,1 second,3
test1992#spring,4,37653400000,4 seconds,3
test1992@winter,4,10478800000,1 second,3
test1992adminuser,4,1125196786000,2 minutes,4
test1992fallshiz,4,1135594000000,2 minutes,4
test1993!admin,4,28000000000,3 seconds,3
test1993!winter,4,10478800000,1 second,3
test1993@lizbeth,4,84023200000,8 seconds,3
test1993@rainbow,4,12989800000,1 second,3
test1993@spring,4,37653400000,4 seconds,3
test1994!spring,4,37653400000,4 seconds,3
test1994#admin,4,28000000000,3 seconds,3
test1994@#spring,4,375634000000,38 seconds,3
test1994@spring,4,37653400000,4 seconds,3
test1994@winter,4,10478800000,1 second,3
test1995!admin,4,28000000000,3 seconds,3
test1995!spring,4,37653400000,4 seconds,3
test1995!winter,4,10478800000,1 second,3
test1995#spring,4,37653400000,4 seconds,3
test1995#winter,4,10478800000,1 second,3
test1995@admin,4,28000000000,3 seconds,3
test1995@spring,4,37653400000,4 seconds,3
test1995@winter,4,10478800000,1 second,3
test1996!pizzamia,4,27900100000000,47 minutes,3
test1996@rainbow,4,12989800000,1 second,3
test1996@spring,4,37653400000,4 seconds,3
test1996_spring_,4,2652349600000,4 minutes,4
test1997!#spring,4,375634000000,38 seconds,3
test1997!kaiya,4,28000000000,3 seconds,3
test1997!winter,4,10478800000,1 second,3
test1997@spring,4,37653400000,4 seconds,3
test1997@winter,4,10478800000,1 second,3
test1997_sandwich,4,87929200000,9 seconds,3
test1998!admin,4,28000000000,3 seconds,3
test1998#spring,4,37653400000,4 seconds,3
test1998#winter,4,10478800000,1 second,3
test1998@spring,4,37653400000,4 seconds,3
test1998_ryann,4,28000000000,3 seconds,3
test1998spring12test,4,1246413469600,2 minutes,4
test1999!admin,4,28000000000,3 seconds,3
test1999!adminuser,4,176100400000000,5 hours,4
