password,zxcvbn_score,zxcvbn_guesses,attack_match_type
spring2012!test,4,20290000000,contains_common_password
spring2012!test!1999,4,41380000000000,contains_common_password
spring2012!testadmin,4,58743400000000,contains_common_password
spring2012!testuser,4,1169898850000,contains_common_password
spring2012!user,4,20290000000,contains_common_password
spring2012!winter,4,75206800000,contains_common_password
spring2012!wolfgang,4,365942800000,contains_common_password
spring2012#garden,4,407938000000,contains_common_password
spring2012#test1999,4,5038000000000,contains_common_password
spring2012#user,4,20290000000,contains_common_password
spring2012@#meow,4,202000000000,contains_common_password
spring2012@1175,4,20290000000,contains_common_password
spring2012@1972,4,20290000000,contains_common_password
spring2012@butterfly,4,356251600000,contains_common_password
spring2012@test,4,20290000000,contains_common_password
spring2012@winter,4,75206800000,contains_common_password
spring2013!@#herbert,4,1101757600000,contains_common_password
spring2013!@#test,4,1075106800000,contains_common_password
spring2013!@kenny,4,1023339640000,contains_common_password
spring2013!admin,4,202000000000,contains_common_password
spring2013!david,4,20290000000,contains_common_password
spring2013!fashion,4,621548200000,contains_common_password
spring2013!test,4,20290000000,contains_common_password
spring2013!testadmin,4,58743400000000,contains_common_password
spring2013!testdude,4,48890680000000,contains_common_password
spring2013!testuser,4,1169898850000,contains_common_password
spring2013#garden,4,407938000000,contains_common_password
spring2013@mike,4,20290000000,contains_common_password
spring2013@paul,4,20290000000,contains_common_password
spring2013admin#test,4,58743400000000,contains_common_password
spring2013adminuser,4,1905993946000,contains_common_password
spring2013user@peter,4,5038000000000,contains_common_password
spring2014!#meow,4,202000000000,contains_common_password
spring2014!#test,4,202000000000,contains_common_password
spring2014!@#1995,4,1040380000000,contains_common_password
spring2014!admin,4,202000000000,contains_common_password
spring2014!admintest,4,76106800000000,contains_common_password
spring2014!spring,4,271857400000,contains_common_password
spring2014!test,4,20290000000,contains_common_password
spring2014!test!admin,4,578434000000000,contains_common_password
spring2014!test!tester,4,2945669920000,contains_common_password
spring2014!test#user,4,1268124400000000,contains_common_password
spring2014!test1999,4,5038000000000,contains_common_password
spring2014!testme,4,1097231002000,contains_common_password
spring2014!testuser,4,1169898850000,contains_common_password
spring2014#adminadmin,4,578341600000,contains_common_password
spring2014#test,4,20290000000,contains_common_password
spring2014#testadmin,4,58743400000000,contains_common_password
spring2014#testme,4,1097231002000,contains_common_password
spring2014#testuser,4,1169898850000,contains_common_password
spring2014#user,4,20290000000,contains_common_password
spring2014@#test,4,202000000000,contains_common_password
spring2014@admin,4,202000000000,contains_common_password
spring2014@kate,4,20290000000,contains_common_password
spring2014@sunflower,4,1029111557200,contains_common_password
spring2014@test,4,20290000000,contains_common_password
spring2014admin#test,4,58743400000000,contains_common_password
spring2014user@test,4,8510680000000,contains_common_password
spring2015!#jessica,4,202000000000,contains_common_password
spring2015!2015admin,4,58743400000000,contains_common_password
spring2015!2019,4,20290000000,contains_common_password
spring2015!@#meow,4,2019100000000,contains_common_password
spring2015!@test,4,202000000000,contains_common_password
spring2015!@user,4,202000000000,contains_common_password
spring2015!admin,4,202000000000,contains_common_password
spring2015!frosty,4,521809600000,contains_common_password
spring2015!test!admin,4,578434000000000,contains_common_password
spring2015!testgarden,4,82567600000000,contains_common_password
spring2015!testme,4,1097231002000,contains_common_password
spring2015!testuser,4,1169898850000,contains_common_password
spring2015!user,4,20290000000,contains_common_password
spring2015#admin,4,202000000000,contains_common_password
spring2015#meow,4,20290000000,contains_common_password
spring2015#spring,4,271857400000,contains_common_password
spring2015#user,4,20290000000,contains_common_password
spring2015@#test,4,202000000000,contains_common_password
spring2015@fall,4,20290000000,contains_common_password
spring2015@test,4,20290000000,contains_common_password
spring2015admin#admin,4,578434000000000,contains_common_password
spring2015test#test,4,8510680000000,contains_common_password
spring2015testadmin,4,1053701362000,contains_common_password
spring2015user#admin,4,58743400000000,contains_common_password
spring2015user@fascinaball,4,151592482000000000000,contains_common_password
spring2015useradmin,4,1905993946000,contains_common_password
spring2016!@#cherry,4,1324655200000,contains_common_password
spring2016!admin,4,202000000000,contains_common_password
spring2016!adminuser,4,1268124400000000,contains_common_password
spring2016!password,4,20290000000,contains_common_password
spring2016!test,4,20290000000,contains_common_password
spring2016!test123,4,239957200000,contains_common_password
spring2016!test2,4,202000000000,contains_common_password
spring2016!testadmin,4,58743400000000,contains_common_password
spring2016!testme,4,1097231002000,contains_common_password
spring2016!testuser,4,1169898850000,contains_common_password
spring2016!user,4,20290000000,contains_common_password
spring2016#testcody,4,19413280000000,contains_common_password
spring2016@admin,4,202000000000,contains_common_password
spring2016@barnabas,4,1119022472800,contains_common_password
spring2016@jimmy,4,39268600000,contains_common_password
spring2016@test,4,20290000000,contains_common_password
spring2016@test!,4,202000000000,contains_common_password
spring2017!#user,4,202000000000,contains_common_password
spring2017!admin,4,202000000000,contains_common_password
spring2017!johndoe,4,1043272015600,contains_common_password
spring2017!kate,4,20290000000,contains_common_password
spring2017!spring,4,271857400000,contains_common_password
spring2017!test,4,20290000000,contains_common_password
spring2017!testadmin,4,58743400000000,contains_common_password
spring2017!testuser,4,1169898850000,contains_common_password
spring2017!user123,4,1221690238000,contains_common_password
spring2017#meadows,4,269434600000,contains_common_password
spring2017#user,4,20290000000,contains_common_password
spring2017@chris,4,13594543744,contains_common_password
spring2017@nurse,4,134471201536,contains_common_password
spring2017@test,4,13450984768,contains_common_password
spring2017admin@boring,4,953160400000000,contains_common_password
spring2018!@#me,4,20290000000,contains_common_password
spring2018!@garden,4,1081567600000,contains_common_password
spring2018!admin,4,202000000000,contains_common_password
spring2018!adminuser,4,1268124400000000,contains_common_password
spring2018!sarah,4,20290000000,contains_common_password
spring2018!sylvain,4,20190100000000,contains_common_password
spring2018!testuser,4,1169898850000,contains_common_password
spring2018!user,4,20290000000,contains_common_password
spring2018#adminadmin,4,578341600000,contains_common_password
spring2018#hockey,4,20290000000,contains_common_password
spring2018@!#test,4,1075106800000,contains_common_password
spring2018@test,4,20290000000,contains_common_password
spring2018@testuser,4,1169898850000,contains_common_password
spring2018admin@mike,4,58743400000000,contains_common_password
spring2019!#admin,4,1057743400000,contains_common_password
spring2019!admin,4,202000000000,contains_common_password
spring2019!mike,4,20290000000,contains_common_password
spring2019!test,4,20290000000,contains_common_password
spring2019!testme,4,1097231002000,contains_common_password
spring2019!testuser,4,1169898850000,contains_common_password
spring2019!user,4,20290000000,contains_common_password
spring2019!wonderful,4,154351600000,contains_common_password
spring2019#testtiger,4,17959600000000,contains_common_password
spring2019@jimmy,4,39268600000,contains_common_password
spring2019@puma,4,20290000000,contains_common_password
spring2019@test,4,20290000000,contains_common_password
spring2019@testuser,4,1169898850000,contains_common_password
spring2020!#test,4,375634000000,contains_common_password
spring2020!admin,4,288817000000,contains_common_password
spring2020!password,4,20290000000,contains_common_password
spring2020!testuser,4,1686391354000,contains_common_password
spring2020!tiger,4,84898000000,contains_common_password
spring2020!user,4,81667600000,contains_common_password
spring2020!winter,4,75206800000,contains_common_password
spring2020#spring,4,271857400000,contains_common_password
spring2020#testadmin,4,108402724000000,contains_common_password
spring2020@jerry,4,20290000000,contains_common_password
spring2020@test,4,37653400000,contains_common_password
spring2020@tiger,4,84898000000,contains_common_password
spring2020@user,4,81667600000,contains_common_password
spring2020@winter,4,75206800000,contains_common_password
spring2020admin#admin,4,2333833360000000,contains_common_password
spring2020useradmin,4,4660215541840,contains_common_password
spring2021!#test,4,375634000000,contains_common_password
spring2021!2010,4,20290000000,contains_common_password
spring2021!@harry,4,282760000000,contains_common_password
spring2021!admin,4,288817000000,contains_common_password
spring2021!kazutamur,4,134600000000010000,contains_common_password
